label,cleaned_message
spam,freemsg hey darling 3 week word back like fun still tb ok xxx std chgs send 1 50 rcv
spam,congratulation rolex watch
ham,said problem let know
ham,po de need job aha
ham,k k cant come search job
ham,yes please swimming
spam,1 new voicemail please call phone 3
spam,special offer get 45 laptop
spam,congratulation laptop
spam,private 2003 account statement show 800 un redeemed point call phone 0 identifier code 41685 expires 07 11 04
ham,hey pal today
ham,allo braved bus taken train triumphed mean b ham jolly good rest week
spam,4mths half price orange line rental latest camera phone 4 free phone 11mths call mobilesdirect free phone 7 update or2stoptxt
spam,discount code rp176781 stop message reply stop url customer service phone 6
spam,dear voucher holder claim week offer pc please go url
ham,going nothing great bye
ham,nah perpetual dd
spam,limited offer 80 speaker
ham,ever green quote ever told jerry cartoon person irritates u always one love u vry much fails express gud nyt
ham,maybe find something else instead
spam,freemsg replied text randy sexy female live local luv hear u netcollex ltd phone 0150p per msg reply stop end
spam,tried contact reply offer video handset 750 anytime network min unlimited text camcorder reply call phone 5
ham,sleeping nt feeling well
ham,wondar full flim
spam,8007 free 1st week no1 nokia tone 4 ur mob every week txt nokia 8007 get txting tell ur mate url pobox 36504 w4 5wq norm 150p tone 16
spam,twinks bear scallies skin jock calling miss weekend fun call phone 9 10p min 2 stop text call phone 4 nat rate
ham,u konw waht rael friendship im gving yuo exmpel jsut ese tihs msg evrey splleing tihs msg wrnog bt sitll yuo raed wihtuot ayn mitsake goodnight amp nice sleep sweet dream
ham,shall book chez jules half eight ok
spam,limited offer 55 phone
spam,selected 2000 cash prize call now
spam,claim 1000 bonus now offer expires today
ham,ok da already planned wil pick
spam,claim 100000 bonus now offer expires today
spam,free msg sorry service ordered 81303 could delivered sufficient credit please top receive service
ham,gimme lt gt minute ago
ham,wah lucky man save money hee
spam,chosen receive 350 award pls call claim number phone 2 collect award selected receive valued mobile customer
spam,congratulation tv click claim
spam,winner selected samsung s24
ham,call carlos phone vibrate acting might hear text
ham,ur luck love someone ur fortune love one love u miracle love person love anyone except u gud nyt
spam,dear paytm customer paytm kyc suspended pay tm office ph phone paytm c block within 24hr thank
spam,account alert facebook requires verification
ham,nothing smsing u n xy lor sorry lor da guy neva c u person sort know u lor u wan 2 meet xy ask 2 bring u along 4 next meeting
ham,dear know lt gt th lt gt th birthday loving gopalettan planning give small gift day like participate welcome please contact admin team detail
ham,yo guy ever figure much need alcohol jay trying figure much safely spend weed
spam,special offer get 25 speaker
ham,hows champ leaving glasgow
spam,18 day euro2004 kickoff u kept informed latest news result daily unsubscribe send get euro stop 83222
spam,special offer get 75 camera
spam,luxury holiday singapore click claim
spam,winner u specially selected 2 receive 2000 cash 4 holiday flight inc speak live operator 2 claim phone 910
ham,still checked
spam,text banneduk 89555 see cost 150p textoperator g696ga 18 xxx
spam,forwarded 21870000 hi mailbox messaging sm alert 40 match please call back phone 9 retrieve message match cc100p min
spam,2 2 146tf150p win ticket call phone 2
spam,december entitled update latest colour camera mobile free call mobile update co free phone 6
ham,current food alone also
ham,take care sleep well need learn change life need get convinced wait conversation u get convinced time family many sen respect overemphasise u role life
spam,got take 2 take part wrc rally oz u lucozade energy text rally le 61200 25p login lucozade co uk wrc
spam,100000 seasonal contest
spam,limited offer 80 drone
ham,thanx lot
spam,special offer get 25 phone
spam,claim 2500 bonus now offer expires today
spam,congratulation tablet
spam,hi babe chloe r u smashed saturday night great weekend u missing sp visionsms com text stop stop 150p text
spam,limited offer 70 phone
ham,take like noon
spam,mobile number 3 6 crore samsung uk award receive prize send ur name mobile n0 addres age sex occup email
ham,date sunday hope u understand
spam,1000 national contest
ham,hmm shall bring bottle wine keep u amused joking still bring bottle red white see tomorrow
spam,winner selected diamond ring
ham,wen ur lovable bcums angry wid u dnt take seriously coz angry childish n true way showing deep affection
spam,nirala launch aspire noida extn 2 3 4 bhk emi 30 mnths corporate rate available hurry best location contact phone
ham,see letter b car
ham,know wait check
spam,nokia 7250i get win free auction take part send nokia 86021
ham,one day training
spam,urgent twitter compromised verify now
ham,still coming tonight
spam,bloomberg message center phone wait url bloomberg com
ham,ask say please message
ham,way tirupur
ham,actually whatever find excuse tampa point january though
ham,got gas money chance gang want go grand nature adventure
spam,2500 monthly contest
spam,urgent please update facebook information
ham,u early
spam,kit strip billed 150p netcollex ltd po box 1013 ig11 oja
ham,hiya probably coming home weekend next
ham,tell reached
ham,let know contact settled room let know ok
spam,urgent mobile phone 2 awarded 2 000 bonus caller prize 02 09 03 2nd attempt contact call 0 phone box95qu
ham,ok later showing around 8 8 30 want cld drink wld prefer spend money nosh mind nxt wk
spam,today vodafone number ending 7548 selected receive r 2 00 000 award match please call phone quoting claim code 4041 standard rate apply
spam,please call customer service representative 0 phone 10am 9pm guaranteed 2000 cash 6000 prize
spam,free video camera phone half price line rental 12 mths 500 cross ntwk min 100 txts call mobileupd8 phone 2 call2optout 674
spam,123 congratulation week competition draw u 1450 prize claim call phone 1 b4280703 c stop sm phone 8 18 150ppm
spam,u r entitled update latest colour mobile camera free call mobile update co free phone 0
ham,wake gt
spam,limited offer 75 camera
spam,urgent trying contact last weekend draw show u 1000 prize guaranteed call phone 5 claim code k52 valid 12hrs 150p pm
ham,tell drug dealer getting impatient
spam,spook mob halloween collection logo pic message plus free eerie tone txt card spook 8007 zed phone 2150p per logo pic
spam,final chance claim ur 150 worth discount voucher today text yes 85023 savamob member offer mobile
ham,somebody set website play hold em using eve online spacebucks
ham,vote wherever heart guide
ham,going 4 lunch wif family aft dat go str 2 orchard lor
spam,free entry 2 wkly comp win fa cup final tkts 21st may 2005 text fa 87121 receive entry question std txt rate c apply phone 5over18
spam,update xmas offer latest motorola sonyericsson nokia free bluetooth double min 1000 txt orange call mobileupd8 phone 2 call2optout f4q
ham,send new number
ham,ahhhh woken bad dream u tho dont like u right didnt know anything comedy night guess im
ham,class holla later
spam,make career recession proof 1 year executive master program information security get qualified 1 88 000 job sm call phone
spam,freemsg hey u got 1 video pic fones reply wild txt ill send u pic hurry im bored work xxx 18 150p rcvd stop2stop
spam,willing live local text reply hear strt back 150p per msg netcollex ltdhelpdesk phone 2 reply stop end
spam,valued customer pleased advise following recent draw mobile awarded r 10 00 000 bonus prize call phone
ham,valentine game send dis msg ur friend 5 answer r someone really love u ques colour suit best rply
ham,wont touch permission
spam,urgent instagram compromised verify now
spam,congratulation car click claim
ham,feel nauseous pissed eat sweet week cause today planning pig dieting week hungry
ham,parked next mini coming today think
ham,many people seems special first sight remain special till last sight maintain till life end take care
ham,actually nvm got hella cash still lt gt ish
spam,10000 grand contest
spam,shop till u drop either 10k 5k 500 cash 100 travel voucher call phone 0 ntt po box cr01327bt fixedline cost 150ppm mobile vary
ham,congratulation award
ham,delhi chennai still silent
spam,9 sale official oakley sunglass online store 2016 new style 75 final day flash sale free return official oakley sunglass outlet http url
ham,tessy pls favor pls convey birthday wish nimya pls dnt forget today birthday shijas
spam,urgent 2nd attempt contact u u 1000call phone 2 b4 300603t csbcm4235wc1n3xx callcost150ppmmobilesvary max 7 50
spam,loa homeowner tenant welcome previously refused still help call free 0 phone text back help
ham,today system sh get ready well also deep well
spam,claim 1000 bonus now offer expires today
ham,everything weather keep extra warm cold nothing serious pls lot vitamin c
spam,bank card requires security verification
spam,want new nokia 3510i colour phone deliveredtomorrow 300 free minute mobile 100 free text free camcorder reply call phone 6
ham,sorry call later hav eto go
spam,subscribe weekly ringtone get 1st week free send subpoly 81618 3 per week stop sm phone 0
spam,congratulation car
ham,k work something
ham,fact leave think addie go back school tues wed
spam,reminder downloaded content already paid goto url mymoby tv collect content
ham,head dey swell oh thanks making day
spam,hope enjoyed new content text stop 61610 unsubscribe help phone 2450p provided tones2you co uk
spam,claim 7500 bonus now offer expires today
spam,bank account need immediate attention
ham,lol ouch wish stayed bit longer
spam,today vodafone number ending 5347 selected receive r 2 00 000 award match please call phone quoting claim code 2041 standard rate apply
spam,limited offer 25 camera
ham,hahaha use brain dear work
ham,free today haf 2 pick parent tonite
ham,time concert start
ham,2 doc appointment next week tired shoving stuff ugh normal body
ham,seeking lady street freak sheet
ham,good wondering wont say hi smiling coping long distance
spam,limited offer 75 laptop
ham,thats bit weird even supposed happening good idea sure pub
ham,oops mum somerset bit far back tomo see soon x
ham,hi spoke maneesha v satisfied experience reply yes else
spam,limited offer 40 drone
spam,account alert amazon account requires verification
ham,haiyoh maybe hamster jealous million
spam,5000 holiday contest
spam,reminder downloaded content already paid goto url mymoby tv collect content
ham,1 go write msg 2 put dictionary mode 3 cover screen hand 4 press lt gt 5 gently remove ur hand interesting
